No;Link Matkul;Name;Kode Matkul;Kategori Matkul;Is Found
1153;https://sikola.unhas.ac.id/courses/110O2132/index.php;MAGANG SAPI PERAH;110O2132;54961;Not Found
1154;https://sikola.unhas.ac.id/courses/110PA333/index.php;PELAPORAN KORPORASI;110PA333;62901;Not Found
1155;https://sikola.unhas.ac.id/courses/11123421/index.php;PENGANTAR EKONOMI;11123421;60201;Not Found
1156;https://sikola.unhas.ac.id/courses/111A2223/index.php;PENGANTAR BISNIS;111A2223;61201;Not Found
1157;https://sikola.unhas.ac.id/courses/111C1322/index.php;SOSIOLOGI KESEHATAN;111C1322;11202;Found
1158;https://sikola.unhas.ac.id/courses/111F3122/index.php;BAHASA JERMAN 1 (P);111F3122;79205;Not Found
1159;https://sikola.unhas.ac.id/courses/111F7102/index.php;STENOGRAFI;111F7102;80201;Not Found
1160;https://sikola.unhas.ac.id/courses/111K2023/index.php;ANATOMI DAN FISIOLOGI;111K2023;13211;Found
1161;https://sikola.unhas.ac.id/courses/111M1123/index.php;EKOLOGI UMUM;111M1123;54251;Not Found
1162;https://sikola.unhas.ac.id/courses/111O2132/index.php;MAGANG AKUATIK;111O2132;54961;Not Found
1163;https://sikola.unhas.ac.id/courses/111PA333/index.php;AUDIT FORENSIK;111PA333;62901;Not Found
1164;https://sikola.unhas.ac.id/courses/112A2223/index.php;KEWIRAUSAHAAN;112A2223;61201;Not Found
1165;https://sikola.unhas.ac.id/courses/112F3122/index.php;BAHASA BELANDA 1 (P);112F3122;79205;Not Found
1166;https://sikola.unhas.ac.id/courses/112F5112/index.php;TEORI SASTRA;112F5112;79211;Not Found
1167;https://sikola.unhas.ac.id/courses/112F7103/index.php;SEJARAH ASIA TENGGARA SAMPAI ABAD 19;112F7103;80201;Not Found
1168;https://sikola.unhas.ac.id/courses/112K2022/index.php;PENULISAN ILMIAH GIZI;112K2022;13211;Not Found
1169;https://sikola.unhas.ac.id/courses/112O2132/index.php;MAGANG PROFESI PILIHAN;112O2132;54961;Not Found
1170;https://sikola.unhas.ac.id/courses/112PA333/index.php;AKUNTANSI LINGKUNGAN;112PA333;62901;Not Found
1171;https://sikola.unhas.ac.id/courses/113F5112/index.php;ETNOGRAFI SULAWESI SELATAN;113F5112;79211;Not Found
1172;https://sikola.unhas.ac.id/courses/113F7103/index.php;METODE SEJARAH;113F7103;80201;Not Found
1173;https://sikola.unhas.ac.id/courses/113K2022/index.php;MANAGEMENT DATA GIZI;113K2022;13211;Found
1174;https://sikola.unhas.ac.id/courses/113O2131/index.php;UJIAN AKHIR DOKTER HEWAN;113O2131;54961;Not Found
1175;https://sikola.unhas.ac.id/courses/113PA333/index.php;FUNDAMENTAL BISNIS;113PA333;62901;Not Found
1176;https://sikola.unhas.ac.id/courses/114PA333/index.php;AKUNTANSI SEKTOR PUBLIK;114PA333;62901;Not Found
1177;https://sikola.unhas.ac.id/courses/115F2102/index.php;DASAR-DASAR FILSAFAT ILMU SOSIAL DAN BUDAYA 2 (MODERN);115F2102;36201;Not Found
1178;https://sikola.unhas.ac.id/courses/115PA333/index.php;AUDIT KEUANGAN NEGARA;115PA333;62901;Not Found
1179;https://sikola.unhas.ac.id/courses/116PA333/index.php;ELECTRONIC DATA PROCESSING (EDP) AUDIT;116PA333;62901;Not Found
1180;https://sikola.unhas.ac.id/courses/117F2122/index.php;DASAR-DASAR FILSAFAT SOSIAL DAN BUDAYA 2 (MODEREN);117F2122;79201;Not Found
1181;https://sikola.unhas.ac.id/courses/118F09120202/index.php;MENYIMAK DAN BERCAKAP BAHASA MANDARIN MENENGAH 1;118F09120202;79214;Found
1182;https://sikola.unhas.ac.id/courses/118F1122/index.php;TEORI LINGUISTIK;118F1122;79201;Not Found
1183;https://sikola.unhas.ac.id/courses/1190219G012/index.php;MANAJEMEN PRODUKSI TANAMAN;1190219G012;54111;Not Found
1184;https://sikola.unhas.ac.id/courses/119F1124/index.php;TEORI SASTRA;119F1124;79201;Not Found
1185;https://sikola.unhas.ac.id/courses/120F1122/index.php;KORESPONDENSI BAHASA INDONESIA;120F1122;79201;Not Found
1186;https://sikola.unhas.ac.id/courses/121F1122/index.php;TEORI KEBUDAYAAN;121F1122;79201;Not Found
1187;https://sikola.unhas.ac.id/courses/121G4103/index.php;DASAR-DASAR PERLINDUNGAN TANAMAN/HAMA PASCAPANEN DAN GUDANG;121G4103;54211;Not Found
1188;https://sikola.unhas.ac.id/courses/121G5302/index.php;KALKULUS;121G5302;41231;Not Found
1189;https://sikola.unhas.ac.id/courses/121G5402/index.php;BAHASA INGGRIS KETEKNIKAN;121G5402;41201;Not Found
1190;https://sikola.unhas.ac.id/courses/121L1122/index.php;RENANG DAN DASAR-DASAR SELAM;121L1122;54241;Not Found
1191;https://sikola.unhas.ac.id/courses/121L2122/index.php;DASAR-DASAR PENGELOLAAN PERIKANAN;121L2122;54242;Found
1192;https://sikola.unhas.ac.id/courses/121L2222/index.php;DASAR-DASAR AKUAKULTUR (dihapus);121L2222;54243;Not Found
1193;https://sikola.unhas.ac.id/courses/121L2322/index.php;DASAR-DASAR PENANGKAPAN IKAN;121L2322;54246;Found
1194;https://sikola.unhas.ac.id/courses/1222/index.php;SIKOLA ADMIN PRODI;1222;LPMPP;Not Found
1195;https://sikola.unhas.ac.id/courses/122F1122/index.php;BAHASA DAN MEDIA-2021;122F1122;79201;Not Found
1196;https://sikola.unhas.ac.id/courses/122G0103/index.php;BIOKIMIA TANAMAN;122G0103;54211;Not Found
1197;https://sikola.unhas.ac.id/courses/122G3202/index.php;EKOLOGI MANUSIA;122G3202;54201;Not Found
1198;https://sikola.unhas.ac.id/courses/122G5303/index.php;KIMIA ANALITIK;122G5303;41231;Found
1199;https://sikola.unhas.ac.id/courses/122G5403/index.php;MATEMATIKA TEKNIK I;122G5403;41201;Not Found
1200;https://sikola.unhas.ac.id/courses/122L1123/index.php;DASAR-DASAR KOMPUTASI (19L01110603);122L1123;54241;Found
1201;https://sikola.unhas.ac.id/courses/122L2322/index.php;DASAR-DASAR TEKNOLOGI HASIL PERIKANAN;122L2322;54246;Not Found
1202;https://sikola.unhas.ac.id/courses/1232424/index.php;MANAJEMEN PEMASARAN;1232424;61101;Not Found
1203;https://sikola.unhas.ac.id/courses/1234/index.php;GLOBAL MARKETING;1234;61101;Not Found
1204;https://sikola.unhas.ac.id/courses/123777788/index.php;STRUKTUR DAN PERILAKU ORGANISASI;123777788;61101;Not Found
1205;https://sikola.unhas.ac.id/courses/12386677/index.php;MANAJEMEN PEMASARAN;12386677;61101;Not Found
1206;https://sikola.unhas.ac.id/courses/123G0103/index.php;GENETIKA TANAMAN;123G0103;54211;Not Found
1207;https://sikola.unhas.ac.id/courses/123G3203/index.php;DASAR-DASAR AGRIBISNIS;123G3203;54201;Found
1208;https://sikola.unhas.ac.id/courses/123G5303/index.php;KIMIA ORGANIK;123G5303;41231;Found
1209;https://sikola.unhas.ac.id/courses/123G5403/index.php;STATISTIKA TERAPAN;123G5403;41201;Not Found
1210;https://sikola.unhas.ac.id/courses/123L1123/index.php;ZOOLOGI LAUT;123L1123;54241;Not Found
1211;https://sikola.unhas.ac.id/courses/123MMUH/index.php;BUSINESS AND MANAGEMENT;123MMUH;79101;Found
1212;https://sikola.unhas.ac.id/courses/124G1103/index.php;DASAR-DASAR AGRONOMI;124G1103;54211;Found
1213;https://sikola.unhas.ac.id/courses/124G3203/index.php;DASAR - DASAR MANAJEMEN;124G3203;54201;Not Found
1214;https://sikola.unhas.ac.id/courses/124G5303/index.php;MIKROBIOLOGI UMUM;124G5303;41231;Not Found
1215;https://sikola.unhas.ac.id/courses/124G5402/index.php;PENGETAHUAN BAHAN TEKNIK;124G5402;41201;Not Found
1216;https://sikola.unhas.ac.id/courses/124L1123/index.php;AVERTEBRATA LAUT;124L1123;54241;Not Found
1217;https://sikola.unhas.ac.id/courses/125G0103/index.php;AGROKLIMATOLOGI;125G0103;54211;Found
1218;https://sikola.unhas.ac.id/courses/125G3203/index.php;DASAR-DASAR KOMUNIKASI DAN PENYULUHAN PERTANIAN;125G3203;54201;Not Found
1219;https://sikola.unhas.ac.id/courses/125G5302/index.php;DASAR-DASAR KOMUNIKASI;125G5302;41231;Not Found
1220;https://sikola.unhas.ac.id/courses/126G0103/index.php;WAWASAN ILMU PERTANIAN;126G0103;54211;Found
1221;https://sikola.unhas.ac.id/courses/126G3203/index.php;EKONOMI MAKRO;126G3203;54201;Not Found
1222;https://sikola.unhas.ac.id/courses/127G3202/index.php;BERFIKIR KREATIF;127G3202;54201;Not Found
1223;https://sikola.unhas.ac.id/courses/12D12141303/index.php;JARINGAN MULTIMEDIA;12D12141303;55201;Not Found
1224;https://sikola.unhas.ac.id/courses/13071964/index.php;PENILAIAN STATUS GIZI;13071964;13211;Found
1225;https://sikola.unhas.ac.id/courses/131H1223/index.php;METODE STATISTIKA;131H1223;57201;Not Found
1226;https://sikola.unhas.ac.id/courses/131J1125/index.php;ILMU KEDOKTERAN GIGI DASAR I;131J1125;12201;Found
1227;https://sikola.unhas.ac.id/courses/131N1123/index.php;MIKROBIOLOGI DAN VIROLOGI;131N1123;48201;Found
1228;https://sikola.unhas.ac.id/courses/132J1125/index.php;ILMU KEDOKTERAN GIGI DASAR II;132J1125;12201;Found
1229;https://sikola.unhas.ac.id/courses/132N1123/index.php;KIMIA ANALISIS;132N1123;48201;Found
1230;https://sikola.unhas.ac.id/courses/133F3122/index.php;PANORAMA UNI EROPA (P);133F3122;79205;Not Found
1231;https://sikola.unhas.ac.id/courses/133J1124/index.php;ILMU KEDOKTERAN KLINIK;133J1124;12201;Not Found
1232;https://sikola.unhas.ac.id/courses/133N1123/index.php;FARMAKOGNOSI;133N1123;48201;Found
1233;https://sikola.unhas.ac.id/courses/134J1124/index.php;ILMU KEDOKTERAN GIGI KLINIK;134J1124;12201;Found
1234;https://sikola.unhas.ac.id/courses/134N1123/index.php;FARMASI FISIKA;134N1123;48201;Found
1235;https://sikola.unhas.ac.id/courses/135C1107/index.php;- DOBEL,  NO TEACHER NO TAG  - IMUNOLOGI HEMATOLOGI;135C1107;11201;Not Found
1236;https://sikola.unhas.ac.id/courses/135E0001/index.php;EKSTRAKURIKULER I;135E0001;82201;Not Found
1237;https://sikola.unhas.ac.id/courses/135E001/index.php;EKSTRA KURIKULER I;135E001;64201;Not Found
1238;https://sikola.unhas.ac.id/courses/135E03/index.php;Ekstra Kurikuler I;135E03;67201;Not Found
1239;https://sikola.unhas.ac.id/courses/135J1122/index.php;OSCE I;135J1122;12201;Not Found
1240;https://sikola.unhas.ac.id/courses/135N1122/index.php;PATOFISIOLOGI (20N01111702) (schedule hapus);135N1122;48201;Found
1241;https://sikola.unhas.ac.id/courses/136A1123/index.php;MIKROEKONOMI I;136A1123;60201;Not Found
1242;https://sikola.unhas.ac.id/courses/136A113/index.php;TEORI EKONOMI MIKRO I;136A113;60201;Not Found
1243;https://sikola.unhas.ac.id/courses/136A3323/index.php;PENGANTAR AKUNTANSI II;136A3323;62201;Not Found
1244;https://sikola.unhas.ac.id/courses/136E413/index.php;Ekonomi Pemerintahan;136E413;65201;Not Found
1245;https://sikola.unhas.ac.id/courses/136I2103/index.php;Kesuburan dan Pemupukan;136I2103;54231;Not Found
1246;https://sikola.unhas.ac.id/courses/136K1022/index.php;BIOMEDIK II;136K1022;13201;Not Found
1247;https://sikola.unhas.ac.id/courses/137A1123/index.php;MAKROEKONOMI I;137A1123;60201;Not Found
1248;https://sikola.unhas.ac.id/courses/137K1022/index.php;BIOMEDIK III;137K1022;13201;Not Found
1249;https://sikola.unhas.ac.id/courses/138A1123/index.php;MATEMATIKA EKONOMI;138A1123;60201;Not Found
1250;https://sikola.unhas.ac.id/courses/138K1022/index.php;DASAR ILMU GIZI KESEHATAN MASYARAKAT;138K1022;13201;Found
1251;https://sikola.unhas.ac.id/courses/139C1314/index.php;MANAJEMEN FT. PROFESI KOMP. MUSKULOS./BEDAH;139C1314;11902;Found
1252;https://sikola.unhas.ac.id/courses/139K1122/index.php;DASAR EKONOMI KESEHATAN;139K1122;13201;Found
1253;https://sikola.unhas.ac.id/courses/1403C21902/index.php;Mikrobiologi Lingkungan Khusus;1403C21902;11725;Not Found
1254;https://sikola.unhas.ac.id/courses/140C1314/index.php;MANAJEMEN FT. PROFESI KOMP. NEUROPSIKIATRI;140C1314;11902;Not Found
1255;https://sikola.unhas.ac.id/courses/140E4103/index.php;Pengantar Statistik Sosial;140E4103;65201;Not Found
1256;https://sikola.unhas.ac.id/courses/140E413/index.php;PENGANTAR STATISTIK SOSIAL;140E413;64201;Not Found
1257;https://sikola.unhas.ac.id/courses/140K1222/index.php;BIOSTATISTIK DESKRIPTIF;140K1222;13201;Found
1258;https://sikola.unhas.ac.id/courses/141C1313/index.php;MANAJEMEN FT. PROFESI KOMP. KARDIOVASKULOPUL;141C1313;11902;Found
1259;https://sikola.unhas.ac.id/courses/141G1133/index.php;DASAR-DASAR AGRONOMI;141G1133;54211;Found
1260;https://sikola.unhas.ac.id/courses/141G4113/index.php;DASAR-DASAR PERLINDUNGAN TANAMAN/HAMA PASCAPANEN DAN GUDANG;141G4113;54211;Not Found
1261;https://sikola.unhas.ac.id/courses/141K1222/index.php;DASAR KEPENDUDUKAN DAN KB;141K1222;13201;Found
1262;https://sikola.unhas.ac.id/courses/142C1312/index.php;MANAJEMEN FT. PROFESI KOMP. OBGYN/KESWAN;142C1312;11902;Not Found
1263;https://sikola.unhas.ac.id/courses/142K1322/index.php;DASAR EPIDEMIOLOGI;142K1322;13201;Found
1264;https://sikola.unhas.ac.id/courses/143K1622/index.php;DASAR KESEHATAN LINGKUNGAN;143K1622;13201;Not Found
1265;https://sikola.unhas.ac.id/courses/144C1313/index.php;"MANAJEMEN FT. PROFESI KOMP. OR &AMP; KEBUGARAN";144C1313;11902;Found
1266;https://sikola.unhas.ac.id/courses/144K1722/index.php;KOMUNIKASI KESEHATAN;144K1722;13201;Found
1267;https://sikola.unhas.ac.id/courses/145C1313/index.php;MANAJ. FT. PROFESI KOMP. TERAPI LATIHAN FUNGSIONAL;145C1313;11202;Found
1268;https://sikola.unhas.ac.id/courses/145K1722/index.php;DASAR PROMOSI KESEHATAN;145K1722;13201;Found
1269;https://sikola.unhas.ac.id/courses/146C1312/index.php;MANAJEMEN FT. PROFESI KOMP. K3 &  ERGONOMI 2022;146C1312;11902;Not Found
1270;https://sikola.unhas.ac.id/courses/146N1122/index.php;KROMATOGRAFI DAN ELEKTROFORESIS;146N1122;48201;Not Found
1271;https://sikola.unhas.ac.id/courses/147C1313/index.php;MANAJEMEN FT. PROFESI KOMP. PEDIATRI/TUMBANG;147C1313;11902;Not Found
1272;https://sikola.unhas.ac.id/courses/148C1313/index.php;MANAJEMEN FT. PROFESI KOMP. GERIATRI;148C1313;11902;Not Found
1273;https://sikola.unhas.ac.id/courses/149C1312/index.php;MANAJ.PELAYANAN MANAJ.ISSU PROFESI FISIOTERAPI;149C1312;11902;Not Found
1274;https://sikola.unhas.ac.id/courses/1503C21902/index.php;Biologi Molekuler;1503C21902;11725;Not Found
1275;https://sikola.unhas.ac.id/courses/150BE003/index.php;BAHASA INGGRIS II;150BE003;63201;Not Found
1276;https://sikola.unhas.ac.id/courses/150BE03/index.php;BAHASA INGGRIS II;150BE03;67201;Not Found
1277;https://sikola.unhas.ac.id/courses/150C1312/index.php;MANAJEMEN FT. PROFESI KOMP. LAB. DAN RADIOLOGI;150C1312;11902;Not Found
1278;https://sikola.unhas.ac.id/courses/150E003/index.php;Bahasa Inggris II;150E003;67201;Not Found
1279;https://sikola.unhas.ac.id/courses/150E1203/index.php;SISTEM HUKUM INDONESIA;150E1203;67201;Not Found
1280;https://sikola.unhas.ac.id/courses/150E3203/index.php;Pengantar Ilmu Pemerintahan;150E3203;65201;Not Found
1281;https://sikola.unhas.ac.id/courses/150F2122/index.php;Bahasa Inggris Terpadu 1;150F2122;81201;Not Found
1282;https://sikola.unhas.ac.id/courses/150F9124/index.php;BAHASA JEPANG TERPADU DASAR II;150F9124;79204;Found
1283;https://sikola.unhas.ac.id/courses/151C1313/index.php;MANAJEMEN FT. PROFESI KOMP. INTERNA;151C1313;11902;Not Found
1284;https://sikola.unhas.ac.id/courses/151F5112/index.php;FOLKLOR SULSEL;151F5112;79211;Not Found
1285;https://sikola.unhas.ac.id/courses/151F9122/index.php;MENULIS BAHASA JEPANG II;151F9122;79204;Found
1286;https://sikola.unhas.ac.id/courses/152F9122/index.php;KEJEPANGAN I;152F9122;79204;Not Found
1287;https://sikola.unhas.ac.id/courses/153F2102/index.php;KAJIAN PUISI CINA;153F2102;79214;Not Found
1288;https://sikola.unhas.ac.id/courses/153F2122/index.php;BAHASA INGGRIS TERPADU 1;153F2122;79211;Not Found
1289;https://sikola.unhas.ac.id/courses/153F5112/index.php;KODIKOLOGI;153F5112;79211;Not Found
1290;https://sikola.unhas.ac.id/courses/153F9122/index.php;MENYIMAK BAHASA JEPANG II;153F9122;79204;Found
1291;https://sikola.unhas.ac.id/courses/154F2102/index.php;MEMBACA BAHASA INGGRIS II;154F2102;79202;Not Found
1292;https://sikola.unhas.ac.id/courses/154F9112/index.php;BERCAKAP BAHASA JEPANG II;154F9112;79204;Not Found
1293;https://sikola.unhas.ac.id/courses/155F2102/index.php;Dasar-Dasar Filsafat Ilmu Sosial Dan Budaya  II (Modern);155F2102;79203;Not Found
1294;https://sikola.unhas.ac.id/courses/155F2112/index.php;DASAR-DASAR FILSAFAT SOSIAL DAN BUDAYA 2 (MEDEREN);155F2112;79204;Not Found
1295;https://sikola.unhas.ac.id/courses/157F3112/index.php;KAPITA SELEKTA KEBUDAYAAN PRANCIS (P);157F3112;79205;Found
1296;https://sikola.unhas.ac.id/courses/158F3112/index.php;MULTIKULTURALISME (P);158F3112;79205;Not Found
1297;https://sikola.unhas.ac.id/courses/1603C21902/index.php;PPI;1603C21902;11725;Not Found
1298;https://sikola.unhas.ac.id/courses/167Q1123/index.php;PSIKOLOGI INDUSTRI DAN ORGANISASI;167Q1123;73201;Found
1299;https://sikola.unhas.ac.id/courses/1703C21902/index.php;PPRA;1703C21902;11725;Not Found
1300;https://sikola.unhas.ac.id/courses/17101R0103/index.php;FILSAFAT DAN TEORI KEPERAWATAN;17101R0103;14201;Not Found
1301;https://sikola.unhas.ac.id/courses/17102R0106/index.php;ILMU DASAR KEPERAWATAN I;17102R0106;14201;Found
1302;https://sikola.unhas.ac.id/courses/17103R0103/index.php;KONSEP DASAR KEPERAWATAN I;17103R0103;14201;Found
1303;https://sikola.unhas.ac.id/courses/17104R0103/index.php;KONSEP DASAR KEPERAWATAN II;17104R0103;14201;Found
1304;https://sikola.unhas.ac.id/courses/17151R0102/index.php;KOMUNIKASI DALAM KEPERAWATAN I;17151R0102;14201;Not Found
1305;https://sikola.unhas.ac.id/courses/17152R0102/index.php;PSIKOSOSIAL DAN BUDAYA DALAM KEPERAWATAN;17152R0102;14201;Found
1306;https://sikola.unhas.ac.id/courses/17153R0105/index.php;ILMU DASAR KEPERAWATAN II;17153R0105;14201;Found
1307;https://sikola.unhas.ac.id/courses/17154R0104/index.php;KEPERAWATAN DASAR I;17154R0104;14201;Found
1308;https://sikola.unhas.ac.id/courses/17155R0104/index.php;KEPERAWATAN DASAR II;17155R0104;14201;Found
1309;https://sikola.unhas.ac.id/courses/17202R023/index.php;KEPERAWATAN MEDIKAL BEDAH I;17202R023;14901;Not Found
1310;https://sikola.unhas.ac.id/courses/17205R0102/index.php;BAHASA INGGRIS KEPERAWATAN II;17205R0102;14201;Found
1311;https://sikola.unhas.ac.id/courses/17206R0102/index.php;SISTEM INFORMASI KEPERAWATAN;17206R0102;14201;Found
1312;https://sikola.unhas.ac.id/courses/17207R0102/index.php;KESELAMATAN PASIEN DAN KESELAMATAN KESEHATAN KERJA DALAM KEPERAWATAN;17207R0102;14201;Not Found
1313;https://sikola.unhas.ac.id/courses/17208R0103/index.php;PENDIDIKAN DAN PROMOSI KESEHATAN;17208R0103;14201;Found
1314;https://sikola.unhas.ac.id/courses/17210R0103/index.php;KOMUNIKASI DALAM KEPERAWATAN II;17210R0103;14201;Found
1315;https://sikola.unhas.ac.id/courses/17211R0105/index.php;KEPERAWATAN MEDIKAL BEDAH I;17211R0105;14201;Found
1316;https://sikola.unhas.ac.id/courses/17256R0106/index.php;KEPERAWATAN MEDIKAL BEDAH II;17256R0106;14201;Not Found
1317;https://sikola.unhas.ac.id/courses/17257R0104/index.php;KEPERAWATAN MATERNITAS I;17257R0104;14201;Found
1318;https://sikola.unhas.ac.id/courses/17258R0104/index.php;KEPERAWATAN ANAK I;17258R0104;14201;Not Found
1319;https://sikola.unhas.ac.id/courses/17259R0102/index.php;KEPERAWATAN JIWA I;17259R0102;14201;Not Found
1320;https://sikola.unhas.ac.id/courses/17260R0102/index.php;KEPERAWATAN KOMUNITAS I;17260R0102;14201;Found
1321;https://sikola.unhas.ac.id/courses/17261R0102/index.php;BAHASA INGGRIS LANJUTAN;17261R0102;14201;Found
1322;https://sikola.unhas.ac.id/courses/17262R0102/index.php;BAHASA ARAB (KEPERAWATAN);17262R0102;14201;Found
1323;https://sikola.unhas.ac.id/courses/17263R0102/index.php;BAHASA JEPANG;17263R0102;14201;Not Found
1324;https://sikola.unhas.ac.id/courses/172EK01/index.php;EKSTRAKURIKULER II;172EK01;67201;Not Found
1325;https://sikola.unhas.ac.id/courses/17312R0106/index.php;KEPERAWATAN MEDIKAL BEDAH III;17312R0106;14201;Found
1326;https://sikola.unhas.ac.id/courses/17313R0102/index.php;KEPERAWATAN MATERNITAS II;17313R0102;14201;Found
1327;https://sikola.unhas.ac.id/courses/17314R0103/index.php;KEPERAWATAN ANAK II;17314R0103;14201;Not Found
1328;https://sikola.unhas.ac.id/courses/17315R0104/index.php;KEPERAWATAN JIWA II;17315R0104;14201;Found
1329;https://sikola.unhas.ac.id/courses/17316R0103/index.php;KEPERAWATAN KOMUNITAS II;17316R0103;14201;Found
1330;https://sikola.unhas.ac.id/courses/17317R0104/index.php;KEPERAWATAN KELUARGA (AKADEMIK);17317R0104;14201;Found
1331;https://sikola.unhas.ac.id/courses/17364R0104/index.php;KEPERAWATAN GERONTIK;17364R0104;14201;Not Found
1332;https://sikola.unhas.ac.id/courses/17365R0102/index.php;KEPERAWATAN HIV / AIDS;17365R0102;14201;Not Found
1333;https://sikola.unhas.ac.id/courses/17366R0104/index.php;KEPERAWATAN GAWAT DARURAT;17366R0104;14201;Found
1334;https://sikola.unhas.ac.id/courses/17367R0103/index.php;KEPERAWATAN KRITIS;17367R0103;14201;Found
1335;https://sikola.unhas.ac.id/courses/17368R0104/index.php;METODOLOGI PENELITIAN;17368R0104;14201;Not Found
1336;https://sikola.unhas.ac.id/courses/17369R0102/index.php;BIOSTATISTIK;17369R0102;14201;Found
1337;https://sikola.unhas.ac.id/courses/17418R0103/index.php;KEPERAWATAN PALIATIF DAN MENJELANG AJAL;17418R0103;14201;Found
1338;https://sikola.unhas.ac.id/courses/17419R0104/index.php;MANAJEMEN KEPERAWATAN 1;17419R0104;14201;Found
1339;https://sikola.unhas.ac.id/courses/17420R0102/index.php;KEPERAWATAN BENCANA;17420R0102;14201;Found
1340;https://sikola.unhas.ac.id/courses/17421R0102/index.php;PRAKTIK KEPERAWATAN KOMPREHENSIF (PKK) I;17421R0102;14201;Not Found
1341;https://sikola.unhas.ac.id/courses/17422R0102/index.php;PRAKTIK KEPERAWATAN KOMPREHENSIF (PKK) II;17422R0102;14201;Found
1342;https://sikola.unhas.ac.id/courses/17423R0102/index.php;KEPERAWATAN TROPIS;17423R0102;14201;Not Found
1343;https://sikola.unhas.ac.id/courses/17470R0104/index.php;SKRIPSI;17470R0104;14201;Not Found
1344;https://sikola.unhas.ac.id/courses/17501R0202/index.php;KEPERAWATAN DASAR (PROFESI);17501R0202;14901;Not Found
1345;https://sikola.unhas.ac.id/courses/17501R022/index.php;KEPERAWATAN DASAR;17501R022;14901;Not Found
1346;https://sikola.unhas.ac.id/courses/17502R0203/index.php;PROFESI KEPERAWATAN MEDIKAL BEDAH 1 (KMB 1);17502R0203;14901;Not Found
1347;https://sikola.unhas.ac.id/courses/17502R023/index.php;KEPERAWATAN MEDIKAL BEDAH I;17502R023;14901;Not Found
1348;https://sikola.unhas.ac.id/courses/17503R0203/index.php;PROFESI KEPERAWATAN MEDIKAL BEDAH 2 (KMB 2);17503R0203;14901;Found
1349;https://sikola.unhas.ac.id/courses/17503R023/index.php;KEPERAWATAN MEDIKAL BEDAH 2;17503R023;14901;Not Found
1350;https://sikola.unhas.ac.id/courses/17504R023/index.php;KEPERAWATAN JIWA;17504R023;14901;Not Found
1351;https://sikola.unhas.ac.id/courses/17505R023/index.php;KEPERAWATAN MATERNITAS;17505R023;14901;Not Found
1352;https://sikola.unhas.ac.id/courses/17506R0203/index.php;KEPERAWATAN ANAK (NERS);17506R0203;14901;Not Found
1353;https://sikola.unhas.ac.id/courses/17506R023/index.php;KEPERAWATAN ANAK;17506R023;14901;Not Found
1354;https://sikola.unhas.ac.id/courses/17551R0203/index.php;PROFESI KEPERAWATAN GAWAT DARURAT;17551R0203;14901;Not Found
1355;https://sikola.unhas.ac.id/courses/17551R023/index.php;KEPERAWATAN GAWAT DARURAT;17551R023;14901;Not Found
1356;https://sikola.unhas.ac.id/courses/17552R0203/index.php;PROFESI KEPERAWATAN KRITIS;17552R0203;14901;Found
1357;https://sikola.unhas.ac.id/courses/17552R023/index.php;KEPERAWATAN KRITIS;17552R023;14901;Found
1358;https://sikola.unhas.ac.id/courses/17553R022/index.php;KEPERAWATAN GERONTIK;17553R022;14901;Not Found
1359;https://sikola.unhas.ac.id/courses/17554R0203/index.php;KEPERAWATAN KOMUNITAS (PROFESI);17554R0203;14901;Not Found
1360;https://sikola.unhas.ac.id/courses/17554R023/index.php;KEPERAWATAN KOMUNITAS;17554R023;14901;Not Found
1361;https://sikola.unhas.ac.id/courses/17555R0202/index.php;KEPERAWATAN KELUARGA (PROFESI);17555R0202;14901;Not Found
1362;https://sikola.unhas.ac.id/courses/17555R022/index.php;KEPERAWATAN KELUARGA;17555R022;14901;Not Found
1363;https://sikola.unhas.ac.id/courses/17556R0202/index.php;MANAJEMEN KEPERAWATAN;17556R0202;14901;Not Found
1364;https://sikola.unhas.ac.id/courses/17556R022/index.php;MANAJEMEN KEPERAWATAN (PROFESI) 17556R022;17556R022;14901;Not Found
1365;https://sikola.unhas.ac.id/courses/17557R024/index.php;KEPERAWATAN GADAR;17557R024;14901;Not Found
1366;https://sikola.unhas.ac.id/courses/17558R0204/index.php;PEMINATAN KEPERAWATAN KRITIS DEWASA;17558R0204;14901;Not Found
1367;https://sikola.unhas.ac.id/courses/17558R024/index.php;KEPERAWATAN KRITIS DEWASA;17558R024;14901;Not Found
1368;https://sikola.unhas.ac.id/courses/17559R024/index.php;KEPERAWATAN KRITIS PEDIATRIK;17559R024;14901;Not Found
1369;https://sikola.unhas.ac.id/courses/17560R024/index.php;KEPERAWATAN KRITIS NEONATUS;17560R024;14901;Not Found
1370;https://sikola.unhas.ac.id/courses/17561R024/index.php;KEPERAWATAN KRITIS KARDIOVASKULAR;17561R024;14901;Not Found
1371;https://sikola.unhas.ac.id/courses/17562R0204/index.php;PROFESI PEMINATAN KEPERAWATAN KRITIS KARDIOVASKULER;17562R0204;14901;Not Found
1372;https://sikola.unhas.ac.id/courses/17562R024/index.php;KEPERAWATAN PERIOPERATIF;17562R024;14901;Not Found
1373;https://sikola.unhas.ac.id/courses/17563R024/index.php;KEPERAWATAN ONCOLOGY DAN PALLIATIVE;17563R024;14901;Not Found
1374;https://sikola.unhas.ac.id/courses/17564R024/index.php;KEPERAWATAN NEUROLOGI;17564R024;14901;Not Found
